epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,174,84.70814514160156,-84.70814514160156,,,,
1,349,108.10404968261719,-108.10404968261719,,,,
2,524,125.21768188476562,-125.21768188476562,,,,
3,699,133.16217041015625,-133.16217041015625,,,,
4,874,137.98281860351562,-137.98281860351562,,,,
5,1049,141.19036865234375,-141.19036865234375,,,,
6,1224,144.0403289794922,-144.0403289794922,,,,
7,1399,145.8013458251953,-145.8013458251953,,,,
8,1574,147.6977081298828,-147.6977081298828,,,,
9,1749,,,5.601438045501709,148.85032653808594,-148.85032653808594,148.85032653808594
9,1749,149.42469787597656,-149.42469787597656,,,,
10,1924,151.2100830078125,-151.2100830078125,,,,
11,2099,153.07009887695312,-153.07009887695312,,,,
12,2274,155.2466278076172,-155.2466278076172,,,,
13,2449,156.6944122314453,-156.6944122314453,,,,
14,2624,158.1351776123047,-158.1351776123047,,,,
15,2799,159.82568359375,-159.82568359375,,,,
16,2974,161.454833984375,-161.454833984375,,,,
17,3149,162.91836547851562,-162.91836547851562,,,,
18,3324,164.61346435546875,-164.61346435546875,,,,
19,3499,,,5.114930629730225,165.43421936035156,-165.43421936035156,165.43421936035156
19,3499,166.4711456298828,-166.4711456298828,,,,
20,3674,168.03024291992188,-168.03024291992188,,,,
21,3849,169.5809783935547,-169.5809783935547,,,,
22,4024,170.77171325683594,-170.77171325683594,,,,
23,4199,172.99244689941406,-172.99244689941406,,,,
24,4374,174.3617706298828,-174.3617706298828,,,,
25,4549,175.65737915039062,-175.65737915039062,,,,
26,4724,177.0515594482422,-177.0515594482422,,,,
27,4899,177.7169647216797,-177.7169647216797,,,,
28,5074,178.8964080810547,-178.8964080810547,,,,
29,5249,,,4.571791172027588,178.48622131347656,-178.48622131347656,178.48622131347656
29,5249,180.10585021972656,-180.10585021972656,,,,
30,5424,180.38661193847656,-180.38661193847656,,,,
31,5599,181.580078125,-181.580078125,,,,
32,5774,182.13771057128906,-182.13771057128906,,,,
33,5949,182.93359375,-182.93359375,,,,
34,6124,183.70892333984375,-183.70892333984375,,,,
35,6299,184.15904235839844,-184.15904235839844,,,,
36,6474,184.8154296875,-184.8154296875,,,,
37,6649,185.13534545898438,-185.13534545898438,,,,
38,6824,185.7702178955078,-185.7702178955078,,,,
39,6999,,,4.443525314331055,183.95999145507812,-183.95999145507812,183.95999145507812
39,6999,186.14273071289062,-186.14273071289062,,,,
40,7174,186.62477111816406,-186.62477111816406,,,,
41,7349,187.10067749023438,-187.10067749023438,,,,
42,7524,187.6203155517578,-187.6203155517578,,,,
43,7699,188.16824340820312,-188.16824340820312,,,,
44,7874,188.51107788085938,-188.51107788085938,,,,
45,8049,188.58599853515625,-188.58599853515625,,,,
46,8224,189.20680236816406,-189.20680236816406,,,,
47,8399,189.36358642578125,-189.36358642578125,,,,
48,8574,189.68344116210938,-189.68344116210938,,,,
49,8749,,,4.324195384979248,187.73233032226562,-187.73233032226562,187.73233032226562
49,8749,189.9192352294922,-189.9192352294922,,,,
50,8924,190.1919403076172,-190.1919403076172,,,,
51,9099,190.76821899414062,-190.76821899414062,,,,
52,9274,190.9919891357422,-190.9919891357422,,,,
53,9449,190.85479736328125,-190.85479736328125,,,,
54,9624,191.5534210205078,-191.5534210205078,,,,
55,9799,191.61209106445312,-191.61209106445312,,,,
56,9974,192.18109130859375,-192.18109130859375,,,,
57,10149,192.20355224609375,-192.20355224609375,,,,
58,10324,192.45977783203125,-192.45977783203125,,,,
59,10499,,,4.263315200805664,190.34828186035156,-190.34828186035156,190.34828186035156
59,10499,192.34120178222656,-192.34120178222656,,,,
60,10674,192.91217041015625,-192.91217041015625,,,,
61,10849,193.18515014648438,-193.18515014648438,,,,
62,11024,193.35816955566406,-193.35816955566406,,,,
63,11199,193.3856964111328,-193.3856964111328,,,,
64,11374,193.69744873046875,-193.69744873046875,,,,
65,11549,193.9347381591797,-193.9347381591797,,,,
66,11724,194.08143615722656,-194.08143615722656,,,,
