dynamics,replicate,axis,axis_value,lag,trajectory_length,bins,step,diffusion,observation_stride,initial,spectrum_mae,chapman_kolmogorov_max_abs,transition_weighted_l2
ornstein_uhlenbeck,8,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.022759724020153745,0.0519615187608633,0.022542403249951864
ornstein_uhlenbeck,8,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.0438912247677688,0.10767825903143424,0.03626986421621732
ornstein_uhlenbeck,8,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.053205024018145156,0.14325440054665478,0.04307420651674751
ornstein_uhlenbeck,8,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.050833573293583276,0.13704631706538872,0.0386351957084054
double_well,8,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.021296196359720167,0.048949923196806466,0.029054438719886805
double_well,8,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.04622029625067388,0.07560826017384747,0.04088942988744078
double_well,8,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.05953619294899375,0.07789011558095399,0.03986430279482436
double_well,8,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.05435253352446757,0.057393250584414135,0.03543489106873561
multi_well,8,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.024943746348019824,0.058168114324435416,0.036243639869295435
multi_well,8,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.07036263813840762,0.14336797014050706,0.07382387094740343
multi_well,8,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.12780479066529726,0.22561629237066572,0.09912647537812914
multi_well,8,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.1702252523705502,0.34581899700641033,0.11375202598557523
ornstein_uhlenbeck,9,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.025577421784322853,0.053704438248476594,0.023894703161436083
ornstein_uhlenbeck,9,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.05132372148222854,0.11721755244370347,0.04071598274374548
ornstein_uhlenbeck,9,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.05859352219691291,0.15849232545019076,0.046449577222839426
ornstein_uhlenbeck,9,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.05511962767980631,0.14900174220822862,0.04218189150309053
double_well,9,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.02081537366579815,0.04561084182316083,0.02820829694238421
double_well,9,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.0469971234543448,0.08363272411367884,0.04103845500842659
double_well,9,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.05869177160089591,0.08285254727521163,0.03927397567880736
double_well,9,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.05136459201658815,0.05122377125016053,0.03344582693627358
multi_well,9,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.023388101871430395,0.056047007034320195,0.03678693322391035
multi_well,9,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.06299460713947433,0.1257449898598002,0.06621277170865157
multi_well,9,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.10827248178927357,0.19494285193173205,0.083534183042788
multi_well,9,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.13306221908088284,0.26243625383747154,0.0861832095773091
ornstein_uhlenbeck,0,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.024427209508113328,0.04928852811517598,0.025128753427992836
ornstein_uhlenbeck,0,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05448658454295015,0.10362630075446877,0.04224165220114539
ornstein_uhlenbeck,0,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08168310120898942,0.1818275379458404,0.05908220769580755
ornstein_uhlenbeck,0,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08675591466846079,0.21712202505861022,0.0624847623692928
double_well,0,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022132137257956805,0.05509669264990369,0.03752118742146503
double_well,0,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05694373365264387,0.11226080958639706,0.060800936597322094
double_well,0,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09388298836125421,0.118196720768115,0.06991585223860862
double_well,0,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10699370890642931,0.12061151907538092,0.0652959588572658
multi_well,0,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02627383553299875,0.06727288833010536,0.04454112524294344
multi_well,0,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.07212267057276127,0.13911014123678045,0.08107098438092551
multi_well,0,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.1350653215540844,0.23257812780398374,0.11147722773601886
multi_well,0,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.18822178849775012,0.28719140865604836,0.12240425856949144
ornstein_uhlenbeck,1,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.025989655013717312,0.05772338039439118,0.02807236369823666
ornstein_uhlenbeck,1,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.059391476286990055,0.11221432852953084,0.049068098023385444
ornstein_uhlenbeck,1,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08420926655351586,0.1829652778989283,0.06131668611140794
ornstein_uhlenbeck,1,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.094607886821577,0.2296309649593895,0.06923202761169797
double_well,1,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02210800105168864,0.053312177064701594,0.03550839223494122
double_well,1,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05723877147703119,0.10338548107493117,0.0577697618667816
double_well,1,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09586702928606593,0.12408608926305964,0.07014653087058906
double_well,1,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11119598647074844,0.1106299781346371,0.06884684120669166
multi_well,1,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.01689997924956617,0.05716782013398458,0.04167487526071705
multi_well,1,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.0505319932508619,0.13435896314222773,0.08770010081995587
multi_well,1,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.11004762594124813,0.2350222715339798,0.13382411536429079
multi_well,1,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.18781016586719373,0.2922502179046637,0.15843422042559252
ornstein_uhlenbeck,2,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.025400305263561344,0.05428337735436051,0.02746208578508716
ornstein_uhlenbeck,2,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06091081589951024,0.11824411932350032,0.04966437342968078
ornstein_uhlenbeck,2,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08666252686441242,0.19063297552671749,0.06440945830178556
ornstein_uhlenbeck,2,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09605394269410841,0.2393675551837418,0.06950149982209354
double_well,2,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02146416426495068,0.05581724827469792,0.037080033508922965
double_well,2,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.055025055536913704,0.1016196460142409,0.061574094568410065
double_well,2,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09099632145837039,0.13159874776066038,0.06862712400702829
double_well,2,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10561349818427629,0.11127818646573168,0.06364238260008515
multi_well,2,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.01833377154185359,0.05975645214309866,0.042064013161691456
multi_well,2,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05537099993399644,0.14107081815453526,0.08197571962646996
multi_well,2,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.11475762965916395,0.23885550060361815,0.11519675057005002
multi_well,2,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.18642787325496424,0.29921019735388754,0.13571662181962937
ornstein_uhlenbeck,3,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023974508592733187,0.06215599860264931,0.028915937830339467
ornstein_uhlenbeck,3,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.0588419312386711,0.11425597740453641,0.048167873118499925
ornstein_uhlenbeck,3,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08901985472576987,0.19921676835678243,0.06578007103336558
ornstein_uhlenbeck,3,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09239030551585273,0.2373312791367833,0.06761954338828376
double_well,3,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.0221815287182362,0.05561766983245309,0.03696693121434753
double_well,3,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.058097629092788115,0.10704022907794741,0.06213163750880736
double_well,3,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09907762916940083,0.14911185435873636,0.07303072471103336
double_well,3,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11698270414838209,0.15435913591054354,0.06956302148306936
multi_well,3,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.015929673712410386,0.056861189263437695,0.04135025626052128
multi_well,3,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.047023404781748726,0.13043354718906108,0.07911497027070181
multi_well,3,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09797276095363033,0.23565042694289945,0.10774332982335735
multi_well,3,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1550900260901762,0.30565353835323655,0.1172255215705603
ornstein_uhlenbeck,4,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.024458069358795125,0.060454416391966526,0.028269156987677253
ornstein_uhlenbeck,4,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.056854761422247865,0.11386816805589706,0.04670130584293643
ornstein_uhlenbeck,4,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08044900329503002,0.18276803316524354,0.060082560661783496
ornstein_uhlenbeck,4,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08532021816824563,0.21494080364177354,0.0633193827005895
double_well,4,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.021590387288073568,0.06296580977095168,0.03797158604209404
double_well,4,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05620810856207556,0.12491902286663131,0.061718306233061494
double_well,4,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0931942913487287,0.15581314733006735,0.07103562337878166
double_well,4,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1070468011602169,0.1231219102183791,0.06723316041602527
multi_well,4,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.019490348178841974,0.059621780777555644,0.03918191004838576
multi_well,4,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.059355000412069675,0.1403065283378987,0.08113138940802068
multi_well,4,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.12455099812698382,0.24666555301942272,0.12042878012082217
multi_well,4,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.19032583483815554,0.29301862303705023,0.13432951317098352
ornstein_uhlenbeck,5,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02461016303968594,0.051819770367627194,0.026493786037112967
ornstein_uhlenbeck,5,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05736984723441774,0.11335535769471417,0.04620348850831801
ornstein_uhlenbeck,5,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08296944334040465,0.19533204890876515,0.06252482215565665
ornstein_uhlenbeck,5,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08574577858613822,0.22259157754666736,0.06474465977479647
double_well,5,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02190620635187085,0.06255961756531225,0.037182597233141615
double_well,5,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.054734014836034246,0.1168801108476678,0.06153926614988005
double_well,5,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0894055703995092,0.13897385016681313,0.07052291569981689
double_well,5,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10169345336464637,0.11975369007383746,0.0661916401197798
multi_well,5,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02109423989689914,0.0631902406423066,0.03896511269443193
multi_well,5,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.062325759868930436,0.14868899579193828,0.0774980904825216
multi_well,5,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.12327480082963585,0.24752931891015456,0.10648421372752012
multi_well,5,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.18603444164057908,0.3361270126873473,0.12450583348721442
ornstein_uhlenbeck,6,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023641811251976598,0.049818076956191226,0.025367021699703354
ornstein_uhlenbeck,6,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.052655654709225286,0.09868279761743615,0.04163875557357384
ornstein_uhlenbeck,6,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.07957955289431995,0.17378168326096177,0.055598631700754304
ornstein_uhlenbeck,6,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08684487208996038,0.22542988561776228,0.06114059948524732
double_well,6,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023536809695536634,0.06050270643049549,0.03830593491810557
double_well,6,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.060827903543380246,0.12104952736108182,0.06323381572655551
double_well,6,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.1014430326145988,0.15898591842330417,0.07451617163460415
double_well,6,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11877666835974213,0.14005795828885811,0.07330895497862279
multi_well,6,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.017479282349840003,0.06473878196222854,0.04376945922115128
multi_well,6,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05169663491305451,0.14738946440474132,0.08620490668188374
multi_well,6,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.10585681048705546,0.24155275454366382,0.12459160827185016
multi_well,6,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.172948587781328,0.29888785245738114,0.14072163179072322
ornstein_uhlenbeck,7,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02511041009766169,0.06416490477439118,0.028484063858569764
ornstein_uhlenbeck,7,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06067770099752866,0.12041990287933613,0.05063231205519841
ornstein_uhlenbeck,7,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08570337416266924,0.18822803721310483,0.06329818499556743
ornstein_uhlenbeck,7,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08488963828714266,0.20859215401859732,0.06233476795909695
double_well,7,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022864413619679044,0.06055975795280821,0.0382822264178302
double_well,7,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05897136881308279,0.1285019361982347,0.06531557017267273
double_well,7,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09693902243312591,0.15849127265856622,0.07497047812147592
double_well,7,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10880346945811398,0.13191308525982542,0.06812612780867629
multi_well,7,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.015453438554984128,0.061755292978418586,0.04358793581019396
multi_well,7,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.04399162724594284,0.12799389714274423,0.0776328555698151
multi_well,7,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08847343675895421,0.19570973552432663,0.1029573378737529
multi_well,7,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1387768885969478,0.22962249306158405,0.10751104070273108
ornstein_uhlenbeck,8,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.026345586526891736,0.061201485701109615,0.030166674221659005
ornstein_uhlenbeck,8,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.0602375815742193,0.12427237265076774,0.04882991492477045
ornstein_uhlenbeck,8,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0837402140215409,0.19496260999434128,0.0611488002857707
ornstein_uhlenbeck,8,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08601351761437853,0.24887462246342656,0.0639858975422663
double_well,8,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022984632869694835,0.06603008204314975,0.0378976492017947
double_well,8,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05939704634636088,0.11842162071634188,0.06394908652963871
double_well,8,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.10024180767280876,0.14907786475256862,0.07412152136225444
double_well,8,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11166063534323376,0.12163443107090655,0.06903941209430965
multi_well,8,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022460088046569918,0.06013798419043437,0.042886860394220634
multi_well,8,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.0652096443944723,0.14447583463366676,0.08168818143427739
multi_well,8,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.13009304412405748,0.24322174077632092,0.11486354880917829
multi_well,8,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.19693815011489568,0.29819772938251,0.13426398940339457
ornstein_uhlenbeck,9,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022591032520530914,0.04513526762107262,0.02571340551832702
ornstein_uhlenbeck,9,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05189435323293357,0.1010076941409831,0.04223881080235939
ornstein_uhlenbeck,9,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0721057549605788,0.15736809820249476,0.052406610458191304
ornstein_uhlenbeck,9,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.07900199366011934,0.21799107473408302,0.05881664758368235
double_well,9,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.024611951964497156,0.06490647268674088,0.0390132307904633
double_well,9,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06511258087914028,0.13978767778615103,0.06864650286980678
double_well,9,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.10988372919462051,0.17411863439658415,0.08138320256555479
double_well,9,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.12570701127709472,0.1519789626641641,0.07709895390316722
multi_well,9,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02475346793401423,0.05389980774452452,0.035491763872638075
multi_well,9,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06816331585003618,0.13831324427056924,0.0705260821937913
multi_well,9,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.12442513193077967,0.23841313076612936,0.09840046314551269
multi_well,9,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1750116342917047,0.30643061613046807,0.11405771426348289
ornstein_uhlenbeck,0,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.024741875664578743,0.059466304401050385,0.02610249886187943
ornstein_uhlenbeck,0,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.04044216237940793,0.10431558635847876,0.03440510940412543
ornstein_uhlenbeck,0,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.0441355506859078,0.10854433884916861,0.033155912365244365
ornstein_uhlenbeck,0,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03702804303047427,0.0596064850303607,0.025726581267049874
double_well,0,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.016086716544402767,0.042717199982603815,0.020247733287660597
double_well,0,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.025587286225941863,0.05010157727576914,0.022801709507817913
double_well,0,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.0319966725224382,0.03098208324344745,0.023933364545941093
double_well,0,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03190160436740596,0.031766689074323326,0.022962577890618556
multi_well,0,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.02526433978519512,0.058178264407118596,0.03125837573452805
multi_well,0,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.06089438224368919,0.11771949615019117,0.04923095119086552
multi_well,0,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.09206919009500622,0.132402857882818,0.05852016439036896
multi_well,0,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.11189182465649715,0.24886904111154873,0.07304732083168751
ornstein_uhlenbeck,1,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.021607756880324697,0.05283243488868128,0.023101060164133644
ornstein_uhlenbeck,1,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.03244347297695831,0.08036166051368554,0.028068880958929503
ornstein_uhlenbeck,1,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.036498333416462754,0.087554585387953,0.02887024447798168
ornstein_uhlenbeck,1,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.031613531331262455,0.05703342090756605,0.02269123612385706
double_well,1,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.018473245103616982,0.035550510002918756,0.019610891923050513
double_well,1,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.028499682097643326,0.03830088863896419,0.02276655923969836
double_well,1,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.030242129498465543,0.019593190952939904,0.021954784174568278
double_well,1,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03133943285813934,0.01913365200234976,0.022616368170581377
multi_well,1,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.02988783042662222,0.05873451674966934,0.0345513075190611
multi_well,1,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.07612130026022162,0.14131037554062498,0.06092648400332058
multi_well,1,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.12248703914515122,0.2221090331711844,0.0820122912383412
multi_well,1,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.15783479284677082,0.3779038505353979,0.10888008650823443
ornstein_uhlenbeck,2,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.019936686222404243,0.04954413824127624,0.022665969745899843
ornstein_uhlenbeck,2,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.033782428829104594,0.0984701608516001,0.03172794755694478
ornstein_uhlenbeck,2,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03712349224943437,0.10723268906241304,0.030434717900535327
ornstein_uhlenbeck,2,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.033914025191864386,0.08871597609072751,0.02542817557768331
double_well,2,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.01746740296620617,0.033463140237525946,0.019849534759090376
double_well,2,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.0274327310384265,0.04011926720503442,0.023139209353494304
double_well,2,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.02831842040101556,0.031910612444126824,0.021840708294160568
double_well,2,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.029623064253184343,0.02378839667138291,0.022364325873203465
multi_well,2,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.024898590436463953,0.06054549507223028,0.03415833526009539
multi_well,2,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.06811271452140921,0.1599683482838199,0.062274230248122224
multi_well,2,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.10841096080835572,0.2867539846249449,0.08067271258718547
multi_well,2,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.1273579714776645,0.4000504332723639,0.09520945872425067
ornstein_uhlenbeck,3,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.020662518119581197,0.05027622105590801,0.021379485097989457
ornstein_uhlenbeck,3,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.03605554174235238,0.09484780427317296,0.02951858476361649
ornstein_uhlenbeck,3,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.04204258319143751,0.1066933336448562,0.03183526596977352
ornstein_uhlenbeck,3,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03474447773927452,0.06462386325209203,0.024852668676134095
double_well,3,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.019052626725896523,0.037262975995344616,0.021510129443969243
double_well,3,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.028588339113282322,0.042045663355816276,0.023171955690856637
double_well,3,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03005865460993064,0.025849045070254317,0.023287971546665513
double_well,3,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03228941793593025,0.02240449799195976,0.022537994482629997
multi_well,3,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.03478092547097306,0.07394160002217309,0.037694605097662794
multi_well,3,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.07802215514861868,0.1389352357283578,0.06078592599421092
multi_well,3,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.10884246346505301,0.17651697921475934,0.07101614194807122
multi_well,3,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.11326078517048647,0.19085110259763835,0.07082002345521372
ornstein_uhlenbeck,4,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.02121468206490609,0.054021039741046994,0.023299960909977685
ornstein_uhlenbeck,4,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.033514765272873934,0.08188973482464507,0.028487762160683803
ornstein_uhlenbeck,4,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03652596391499728,0.08380853958309928,0.02720528374408721
ornstein_uhlenbeck,4,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03467828279942309,0.050805484416998725,0.023495505615631407
double_well,4,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.019222642118190986,0.03656093197810345,0.021416522965574263
double_well,4,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.02932273156761367,0.046057005109148924,0.024742192220300264
double_well,4,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.02995989244556383,0.028666861828851004,0.022876573989485796
double_well,4,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03327100585219329,0.028830487085198434,0.023625543160923877
