epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/leaf_trace,train/loss,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/leaf_trace,val/loss,val/retained_min,val/whitening,val_score
116,13688,0.15240702033042908,88.89244079589844,206.3858642578125,0.0,93.98860931396484,-204.62745666503906,127.97435760498047,0.02259843982756138,,,,,,,,,,
117,13805,0.15064603090286255,88.76753997802734,206.8723907470703,0.0,94.0445327758789,-204.88113403320312,127.97435760498047,0.022650286555290222,,,,,,,,,,
118,13922,0.15138399600982666,88.92861938476562,206.12506103515625,0.0,94.07288360595703,-204.82681274414062,127.96581268310547,0.02260231412947178,,,,,,,,,,
119,14039,,,,,,,,,3.9143030643463135,0.19880419969558716,77.63239288330078,196.10433959960938,0.0,88.03980255126953,-179.4235382080078,127.15360260009766,0.022592728957533836,179.4235382080078
119,14039,0.14869610965251923,88.91475677490234,206.9213409423828,0.0,94.09751892089844,-205.34071350097656,127.98290252685547,0.022643523290753365,,,,,,,,,,
120,14156,0.14932751655578613,89.11087799072266,206.95753479003906,0.0,94.26603698730469,-205.6319122314453,127.96581268310547,0.02264353819191456,,,,,,,,,,
121,14273,0.14911316335201263,89.45526885986328,207.2850341796875,0.0,94.54701232910156,-206.35015869140625,128.0,0.02259180136024952,,,,,,,,,,
122,14390,0.1484682261943817,89.46896362304688,206.75621032714844,0.0,94.56690979003906,-206.3606414794922,127.98290252685547,0.022556843236088753,,,,,,,,,,
123,14507,0.14764325320720673,89.5654067993164,207.49951171875,0.0,94.65177154541016,-206.79603576660156,127.98290252685547,0.02266899310052395,,,,,,,,,,
124,14624,0.14663614332675934,89.62608337402344,207.467041015625,0.0,94.73979949951172,-207.06715393066406,127.991455078125,0.022704727947711945,,,,,,,,,,
125,14741,0.14757855236530304,89.71500396728516,207.58270263671875,0.0,94.77777862548828,-207.09658813476562,127.97435760498047,0.022688928991556168,,,,,,,,,,
126,14858,0.1450130194425583,89.80776977539062,207.48025512695312,0.0,94.86734771728516,-207.58677673339844,127.94871520996094,0.02278117649257183,,,,,,,,,,
127,14975,0.14691492915153503,89.88186645507812,207.54566955566406,0.0,94.9195327758789,-207.48257446289062,127.98290252685547,0.022766269743442535,,,,,,,,,,
128,15092,0.14526203274726868,90.07583618164062,207.41464233398438,0.0,95.07498168945312,-208.01744079589844,127.98290252685547,0.022760793566703796,,,,,,,,,,
129,15209,,,,,,,,,3.8874669075012207,0.19540150463581085,77.90678405761719,196.26318359375,0.0,88.59368133544922,-180.71885681152344,126.48799896240234,0.02282945066690445,180.71885681152344
129,15209,0.14531555771827698,90.14022064208984,207.64158630371094,0.0,95.13754272460938,-208.1829376220703,127.98290252685547,0.022781947627663612,,,,,,,,,,
130,15326,0.1451568752527237,90.37677764892578,207.78207397460938,0.0,95.3184814453125,-208.64877319335938,127.991455078125,0.022817298769950867,,,,,,,,,,
131,15443,0.14427617192268372,90.26978302001953,208.1341552734375,0.0,95.2488784790039,-208.6553955078125,127.991455078125,0.02277081273496151,,,,,,,,,,
132,15560,0.14296095073223114,90.48783874511719,207.90907287597656,0.0,95.4647216796875,-209.2126007080078,127.98290252685547,0.02282877080142498,,,,,,,,,,
133,15677,0.14207395911216736,90.62554168701172,208.7042236328125,0.0,95.62821960449219,-209.78636169433594,127.98290252685547,0.022768603637814522,,,,,,,,,,
134,15794,0.14238476753234863,90.65755462646484,208.00633239746094,0.0,95.62657928466797,-209.6374053955078,127.991455078125,0.022805748507380486,,,,,,,,,,
135,15911,0.1422831118106842,90.68119049072266,208.4143524169922,0.0,95.58182525634766,-209.7108917236328,127.98290252685547,0.022773990407586098,,,,,,,,,,
136,16028,0.1425064653158188,90.93562316894531,208.63258361816406,0.0,95.78947448730469,-210.18795776367188,127.991455078125,0.022788897156715393,,,,,,,,,,
137,16145,0.1419682651758194,90.8613510131836,208.75173950195312,0.0,95.82910919189453,-210.24598693847656,127.991455078125,0.022850289940834045,,,,,,,,,,
138,16262,0.14118216931819916,91.04247283935547,208.5577392578125,0.0,95.91365814208984,-210.57363891601562,127.97435760498047,0.022803278639912605,,,,,,,,,,
139,16379,,,,,,,,,3.867556571960449,0.19186468422412872,78.56722259521484,196.93521118164062,0.0,88.90866088867188,-182.28150939941406,126.76959991455078,0.022744210436940193,182.28150939941406
139,16379,0.1416211575269699,91.01927185058594,208.9796142578125,0.0,95.92643737792969,-210.5912322998047,127.96581268310547,0.0228949673473835,,,,,,,,,,
140,16496,0.1421179622411728,91.18019104003906,208.66973876953125,0.0,95.9886703491211,-210.68878173828125,127.94871520996094,0.022897163406014442,,,,,,,,,,
141,16613,0.14082542061805725,91.30596160888672,208.76718139648438,0.0,96.10660552978516,-211.117431640625,127.98290252685547,0.022939292713999748,,,,,,,,,,
142,16730,0.14117379486560822,91.46183013916016,208.55447387695312,0.0,96.22525024414062,-211.3048095703125,127.991455078125,0.022928152233362198,,,,,,,,,,
143,16847,0.1403578370809555,91.53815460205078,209.10333251953125,0.0,96.28424072265625,-211.65428161621094,128.0,0.02293645776808262,,,,,,,,,,
144,16964,0.13918755948543549,91.64281463623047,209.13438415527344,0.0,96.3657455444336,-211.99658203125,127.98290252685547,0.022825399413704872,,,,,,,,,,
145,17081,0.1395491510629654,91.39480590820312,208.98033142089844,0.0,96.24724578857422,-211.552978515625,127.98290252685547,0.02286718226969242,,,,,,,,,,
146,17198,0.13840660452842712,91.69051361083984,209.48892211914062,0.0,96.4652328491211,-212.3145294189453,127.991455078125,0.022916851565241814,,,,,,,,,,
147,17315,0.13870589435100555,91.77720642089844,209.42095947265625,0.0,96.56873321533203,-212.45291137695312,127.94871520996094,0.02290044166147709,,,,,,,,,,
148,17432,0.13880638778209686,92.07233428955078,209.57669067382812,0.0,96.8076171875,-213.00514221191406,127.991455078125,0.022937370464205742,,,,,,,,,,
149,17549,,,,,,,,,3.869666337966919,0.1920178085565567,78.5440673828125,196.94601440429688,0.0,89.11814880371094,-182.45025634765625,127.07679748535156,0.022898631170392036,182.45025634765625
149,17549,0.13730034232139587,92.06257629394531,209.44390869140625,0.0,96.79158020019531,-213.14561462402344,127.98290252685547,0.022895105183124542,,,,,,,,,,
150,17666,0.13780131936073303,92.32058715820312,209.69406127929688,0.0,96.9935302734375,-213.59130859375,127.95726776123047,0.02301534079015255,,,,,,,,,,
151,17783,0.13713115453720093,92.38997650146484,209.512451171875,0.0,97.0368423461914,-213.75357055664062,127.991455078125,0.022947978228330612,,,,,,,,,,
152,17900,0.1368439942598343,92.48786163330078,209.67364501953125,0.0,97.11406707763672,-213.9976348876953,127.991455078125,0.02294554002583027,,,,,,,,,,
153,18017,0.1374286711215973,92.44910430908203,209.8058319091797,0.0,97.06898498535156,-213.8652801513672,127.991455078125,0.023056749254465103,,,,,,,,,,
154,18134,0.13540084660053253,92.44477081298828,209.8784942626953,0.0,97.07500457763672,-214.14120483398438,127.97435760498047,0.022986968979239464,,,,,,,,,,
155,18251,0.13609832525253296,92.6153793334961,209.9478302001953,0.0,97.15965270996094,-214.32101440429688,128.0,0.023000696673989296,,,,,,,,,,
156,18368,0.13503417372703552,92.7228012084961,210.23822021484375,0.0,97.29855346679688,-214.76174926757812,128.0,0.02296234481036663,,,,,,,,,,
157,18485,0.13424460589885712,92.96861267089844,209.88217163085938,0.0,97.47431945800781,-215.21304321289062,127.98290252685547,0.0230365302413702,,,,,,,,,,
158,18602,0.1344074308872223,92.89336395263672,210.400146484375,0.0,97.49478912353516,-215.2410430908203,128.0,0.023000668734312057,,,,,,,,,,
