epoch,step,train/loss,train/product_score,train/whitening,val/closure_defect_frobenius,val/loss,val/product_score,val/whitening,val_score
0,370,-0.05923188477754593,0.08235357701778412,0.023121699690818787,,,,,
1,741,-0.13967230916023254,0.16243049502372742,0.02275819331407547,,,,,
2,1112,-0.1994691789150238,0.22162742912769318,0.022158194333314896,,,,,
3,1483,-0.238931804895401,0.2608381509780884,0.021906310692429543,,,,,
4,1854,-0.28421860933303833,0.3058891296386719,0.021670512855052948,,,,,
5,2225,-0.2750576436519623,0.2964887320995331,0.021431157365441322,,,,,
6,2596,-0.2904447019100189,0.31171903014183044,0.02127435989677906,,,,,
7,2967,-0.30349382758140564,0.32470303773880005,0.02120889350771904,,,,,
8,3338,-0.3001891076564789,0.3212999105453491,0.021110810339450836,,,,,
9,3709,,,,5.049597263336182,-0.2500865161418915,0.2712087035179138,0.021122200414538383,0.2500865161418915
9,3709,-0.324686735868454,0.3457118570804596,0.021025152876973152,,,,,
10,4080,-0.3398330807685852,0.3606608808040619,0.02082809992134571,,,,,
11,4451,-0.3487671911716461,0.3695867955684662,0.020819559693336487,,,,,
12,4822,-0.4335074722766876,0.4540237486362457,0.0205165296792984,,,,,
13,5193,-0.4179876148700714,0.4389819800853729,0.020994242280721664,,,,,
14,5564,-0.4081033766269684,0.4287619888782501,0.020658360794186592,,,,,
15,5935,-0.38448989391326904,0.40519142150878906,0.020701579749584198,,,,,
16,6306,-0.41385436058044434,0.4343203008174896,0.020466305315494537,,,,,
17,6677,-0.6114174127578735,0.6322386860847473,0.020821241661906242,,,,,
18,7048,-0.8660250902175903,0.8871170282363892,0.021092155948281288,,,,,
19,7419,,,,4.201226234436035,-0.0007170013268478215,0.32726743817329407,0.3265504539012909,0.0007170013268478215
19,7419,-0.7722955346107483,0.7937214970588684,0.021426226943731308,,,,,
20,7790,-0.5800433158874512,0.6013625860214233,0.021319277584552765,,,,,
21,8161,-0.45988553762435913,0.47992920875549316,0.020043548196554184,,,,,
22,8532,-0.42324161529541016,0.44412466883659363,0.02088327333331108,,,,,
23,8903,-0.4044478237628937,0.4254327714443207,0.02098478004336357,,,,,
24,9274,-0.3497164845466614,0.3708731234073639,0.02115662954747677,,,,,
25,9645,-0.736549973487854,0.7576756477355957,0.021126044914126396,,,,,
26,10016,-0.8432498574256897,0.8646551966667175,0.021405069157481194,,,,,
27,10387,-0.6644441485404968,0.6850541234016418,0.020609699189662933,,,,,
28,10758,-0.6108076572418213,0.6318026781082153,0.0209952462464571,,,,,
29,11129,,,,4.626797676086426,-0.360256165266037,0.38444530963897705,0.024189122021198273,0.360256165266037
29,11129,-0.7299902439117432,0.7510008215904236,0.021010806784033775,,,,,
30,11500,-0.7320894598960876,0.7530129551887512,0.020923390984535217,,,,,
31,11871,-0.3900965452194214,0.41023632884025574,0.020139887928962708,,,,,
32,12242,-0.420651912689209,0.441422700881958,0.020770536735653877,,,,,
33,12613,-0.3062148094177246,0.3274393081665039,0.021224534139037132,,,,,
34,12984,-0.3939632177352905,0.4148346185684204,0.02087160013616085,,,,,
35,13355,-0.6937348246574402,0.7149942517280579,0.021259907633066177,,,,,
36,13726,-0.49711573123931885,0.5180835723876953,0.020967712625861168,,,,,
37,14097,-0.41815629601478577,0.43902480602264404,0.020868752151727676,,,,,
38,14468,-0.41687023639678955,0.43773144483566284,0.020861083641648293,,,,,
39,14839,,,,4.827552318572998,-0.32890692353248596,0.3497406840324402,0.020833788439631462,0.32890692353248596
39,14839,-0.46613699197769165,0.48718172311782837,0.021044699475169182,,,,,
40,15210,-0.4667985141277313,0.48755529522895813,0.02075665257871151,,,,,
41,15581,-0.5995859503746033,0.6202673316001892,0.020681418478488922,,,,,
42,15952,-0.4613367021083832,0.48215413093566895,0.020817482843995094,,,,,
43,16323,-0.740403413772583,0.7617321014404297,0.021328674629330635,,,,,
44,16694,-0.6823697686195374,0.7039599418640137,0.02159000188112259,,,,,
45,17065,-0.5368658304214478,0.5577972531318665,0.020931540057063103,,,,,
46,17436,-0.4407212436199188,0.4611058831214905,0.020384637638926506,,,,,
47,17807,-0.5819355249404907,0.6028162837028503,0.02088090404868126,,,,,
48,18178,-0.8461706638336182,0.8673623204231262,0.02119089849293232,,,,,
49,18549,,,,4.188875198364258,-0.30884698033332825,0.33212974667549133,0.02328275516629219,0.30884698033332825
49,18549,-0.714337944984436,0.7356691360473633,0.02133128233253956,,,,,
50,18920,-0.4455161392688751,0.46614181995391846,0.020625650882720947,,,,,
51,19291,-0.6660990118980408,0.6873208284378052,0.021222015842795372,,,,,
52,19662,-0.543070912361145,0.563664436340332,0.020593155175447464,,,,,
53,20033,-0.4378594160079956,0.45873481035232544,0.020875612273812294,,,,,
54,20404,-0.4764271080493927,0.4970494508743286,0.020622344687581062,,,,,
55,20775,-0.9821062684059143,1.0034652948379517,0.021359331905841827,,,,,
56,21146,-0.44104981422424316,0.4616197347640991,0.020569829270243645,,,,,
57,21517,-0.45166730880737305,0.472506582736969,0.020839190110564232,,,,,
58,21888,-0.7467489242553711,0.7679837942123413,0.02123500406742096,,,,,
59,22259,,,,2.457777738571167,41.11259078979492,0.1753426492214203,41.28792953491211,-41.11259078979492
59,22259,-0.8954367637634277,0.9165748357772827,0.021138019859790802,,,,,
60,22630,-0.8972344994544983,0.9184935688972473,0.02125971019268036,,,,,
61,23001,-0.4822234809398651,0.5030081868171692,0.020784664899110794,,,,,
62,23372,-0.6332096457481384,0.6543278694152832,0.021118270233273506,,,,,
63,23743,-0.8838553428649902,0.9051262736320496,0.02127104625105858,,,,,
64,24114,-1.1701164245605469,1.1917967796325684,0.02168045938014984,,,,,
65,24485,-0.6303985714912415,0.6514477133750916,0.021049344912171364,,,,,
66,24856,-0.5782694220542908,0.5993810296058655,0.021110810339450836,,,,,
67,25227,-0.47516268491744995,0.4961913824081421,0.02102898806333542,,,,,
68,25598,-0.7949874401092529,0.8163702487945557,0.021382946521043777,,,,,
69,25969,,,,3.796278953552246,0.013375808484852314,0.30453476309776306,0.3179105520248413,-0.013375808484852314
69,25969,-0.9795186519622803,1.001082420349121,0.021563710644841194,,,,,
70,26340,-0.7131043076515198,0.7343795895576477,0.021275412291288376,,,,,
71,26711,-1.3420588970184326,1.363728642463684,0.021669400855898857,,,,,
72,27082,-1.0439932346343994,1.0653860569000244,0.021392304450273514,,,,,
73,27453,-0.8097171187400818,0.8310379981994629,0.02132054790854454,,,,,
74,27824,-0.93312668800354,0.9545489549636841,0.021422075107693672,,,,,
75,28195,-0.9992858171463013,1.0209077596664429,0.021622076630592346,,,,,
76,28566,-1.8017702102661133,1.8235820531845093,0.021811259910464287,,,,,
77,28937,-1.9217092990875244,1.9433866739273071,0.021677905693650246,,,,,
