epoch,step,train/base_loss,train/closure_ratio,train/edge_trace_sum,train/loss,train/whitening,val/base_loss,val/closure_ratio,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,144.63108825683594,2.0205705165863037,56.14741134643555,133.42469787597656,0.023088853806257248,,,,,,
1,349,1.755043625831604,3.632107734680176,63.182247161865234,-10.854646682739258,0.02676365152001381,,,,,,
2,524,0.20929627120494843,3.4676153659820557,75.52196502685547,-14.869715690612793,0.02538464218378067,,,,,,
3,699,0.19376049935817719,3.501049757003784,83.96749114990234,-16.575592041015625,0.02414902299642563,,,,,,
4,874,0.19926036894321442,3.9447038173675537,88.80876922607422,-17.538253784179688,0.024237455800175667,,,,,,
5,1049,0.1910381019115448,4.4905104637146,91.64986419677734,-18.113819122314453,0.025111312046647072,,,,,,
6,1224,0.10973375290632248,5.05089807510376,93.55917358398438,-18.574459075927734,0.027647312730550766,,,,,,
7,1399,0.14394721388816833,5.319649696350098,94.99203491210938,-18.8251953125,0.02926589362323284,,,,,,
8,1574,0.0949094295501709,5.675994873046875,96.47391510009766,-19.165945053100586,0.033923398703336716,,,,,,
9,1749,,,,,,0.06222207471728325,6.90593147277832,97.12083435058594,-19.317811965942383,0.04413483664393425,19.317811965942383
9,1749,0.13268928229808807,6.278912544250488,96.20722961425781,-19.06937026977539,0.03938771411776543,,,,,,
10,1924,0.0810936987400055,6.786423683166504,97.3615951538086,-19.343107223510742,0.04811381921172142,,,,,,
11,2099,0.06370460242033005,6.934739589691162,97.72626495361328,-19.425758361816406,0.055787522345781326,,,,,,
12,2274,0.06725925952196121,7.240021705627441,98.03224182128906,-19.480335235595703,0.05886542797088623,,,,,,
13,2449,0.05863359570503235,7.041467666625977,98.6595230102539,-19.611783981323242,0.061486124992370605,,,,,,
14,2624,0.04845919832587242,6.9815192222595215,98.67259216308594,-19.622146606445312,0.06391321122646332,,,,,,
15,2799,0.057782433927059174,6.9083476066589355,99.36511993408203,-19.74924659729004,0.06599973887205124,,,,,,
16,2974,0.03841092437505722,7.1078104972839355,100.86534881591797,-20.063600540161133,0.07105176895856857,,,,,,
17,3149,0.02643532119691372,7.169776916503906,101.21244049072266,-20.142730712890625,0.07332313805818558,,,,,,
18,3324,0.043180979788303375,7.106994152069092,100.73181915283203,-20.032920837402344,0.07027476280927658,,,,,,
19,3499,,,,,,0.030080115422606468,6.952596187591553,101.51809692382812,-20.208524703979492,0.06501593440771103,20.208524703979492
19,3499,0.02968486025929451,7.029289722442627,101.63581848144531,-20.226455688476562,0.07101928442716599,,,,,,
20,3674,0.026698093861341476,6.898022651672363,101.54190063476562,-20.208171844482422,0.07350790500640869,,,,,,
