epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,0.2000003457069397,1.0122138261795044,56.03315734863281,58.56985092163086,61.83937454223633,0.023103123530745506,,,,,,,,
1,349,0.19998766481876373,0.9628179669380188,60.40172576904297,77.86290740966797,47.29012680053711,0.022805606946349144,,,,,,,,
2,524,0.19995084404945374,0.8573963046073914,64.26870727539062,99.33118438720703,25.639015197753906,0.022302761673927307,,,,,,,,
3,699,0.19988881051540375,0.7817175984382629,67.29922485351562,114.6640625,9.862545013427734,0.022029900923371315,,,,,,,,
4,874,0.1998024880886078,0.727518618106842,70.14419555664062,126.14462280273438,-2.2037863731384277,0.022054191678762436,,,,,,,,
5,1049,0.1996917575597763,0.6877003908157349,72.4090347290039,134.18145751953125,-11.156026840209961,0.022291434928774834,,,,,,,,
6,1224,0.1995561718940735,0.6573602557182312,74.24060821533203,140.77101135253906,-18.16754722595215,0.022663941606879234,,,,,,,,
7,1399,0.19939596951007843,0.6312770247459412,75.71739196777344,146.1514892578125,-24.032939910888672,0.022991133853793144,,,,,,,,
8,1574,0.1992112100124359,0.6061615347862244,77.04228973388672,151.2102813720703,-29.553022384643555,0.023432636633515358,,,,,,,,
9,1749,,,,,,,0.19900237023830414,7.744274139404297,0.621334969997406,78.32074737548828,153.81350708007812,-29.37369728088379,0.025426091626286507,29.37369728088379
9,1749,0.19900263845920563,0.5829114317893982,78.38070678710938,155.5758056640625,-34.70432662963867,0.02363109029829502,,,,,,,,
10,1924,0.19876866042613983,0.5691905617713928,79.19416046142578,158.61134338378906,-37.8404426574707,0.024262158200144768,,,,,,,,
11,2099,0.19851094484329224,0.5520870685577393,80.1034164428711,162.66354370117188,-41.70259475708008,0.024148983880877495,,,,,,,,
12,2274,0.19822867214679718,0.5341565608978271,81.09722900390625,165.74642944335938,-45.55752182006836,0.023388857021927834,,,,,,,,
13,2449,0.19792208075523376,0.5246735215187073,81.63555908203125,167.77110290527344,-47.659759521484375,0.023218203336000443,,,,,,,,
14,2624,0.1975916177034378,0.5142230987548828,82.31490325927734,169.70358276367188,-50.0035285949707,0.022799445316195488,,,,,,,,
15,2799,0.19723686575889587,0.5010311603546143,83.17982482910156,172.14366149902344,-52.97882843017578,0.022052915766835213,,,,,,,,
16,2974,0.19685788452625275,0.5010901689529419,82.97081756591797,173.16806030273438,-52.89897918701172,0.021889911964535713,,,,,,,,
17,3149,0.19645555317401886,0.49176836013793945,83.61549377441406,174.6702117919922,-54.96251678466797,0.021580267697572708,,,,,,,,
18,3324,0.19602957367897034,0.4846474230289459,84.06425476074219,176.02740478515625,-56.51496124267578,0.020947204902768135,,,,,,,,
19,3499,,,,,,,0.19557930529117584,7.196941375732422,0.5071125030517578,84.26160430908203,177.24205017089844,-53.9947509765625,0.02133108861744404,53.9947509765625
19,3499,0.19557948410511017,0.48259732127189636,84.06139373779297,177.04473876953125,-56.89445495605469,0.02079920843243599,,,,,,,,
20,3674,0.19510607421398163,0.4764200747013092,84.52889251708984,177.96946716308594,-58.24959182739258,0.020425718277692795,,,,,,,,
21,3849,0.19460853934288025,0.46862831711769104,85.10073852539062,178.90399169921875,-59.912498474121094,0.0200725719332695,,,,,,,,
22,4024,0.19408799707889557,0.4655107259750366,85.17474365234375,179.45750427246094,-60.40031814575195,0.019593635573983192,,,,,,,,
23,4199,0.19354450702667236,0.45880067348480225,85.59443664550781,180.6639862060547,-61.81523895263672,0.01918959431350231,,,,,,,,
24,4374,0.19297781586647034,0.4567362368106842,85.56717681884766,181.42697143554688,-62.097389221191406,0.018909253180027008,,,,,,,,
25,4549,0.19238808751106262,0.4521733224391937,85.90489196777344,181.87461853027344,-62.99838638305664,0.0187949500977993,,,,,,,,
26,4724,0.191775843501091,0.4477401673793793,86.06967163085938,182.3682861328125,-63.71424102783203,0.01845412701368332,,,,,,,,
27,4899,0.19114062190055847,0.44395363330841064,86.44380950927734,183.0399627685547,-64.58592987060547,0.018161941319704056,,,,,,,,
28,5074,0.1904829889535904,0.4447142779827118,86.4260025024414,183.54100036621094,-64.44588470458984,0.018014803528785706,,,,,,,,
29,5249,,,,,,,0.18980276584625244,7.044592380523682,0.47761133313179016,86.19584655761719,182.65858459472656,-59.7119140625,0.018789615482091904,59.7119140625
29,5249,0.1898026019334793,0.438241571187973,86.78826141357422,184.11167907714844,-65.62045288085938,0.01785951666533947,,,,,,,,
30,5424,0.18910042941570282,0.4395962059497833,86.73719787597656,184.35153198242188,-65.31219482421875,0.017683185636997223,,,,,,,,
31,5599,0.18837694823741913,0.4331863820552826,87.21424865722656,184.83213806152344,-66.56684112548828,0.017612123861908913,,,,,,,,
32,5774,0.18763110041618347,0.4320743680000305,87.1430892944336,185.18771362304688,-66.56700897216797,0.017479432746767998,,,,,,,,
33,5949,0.1868629902601242,0.4280443489551544,87.40739440917969,185.68504333496094,-67.29798889160156,0.017402267083525658,,,,,,,,
34,6124,0.18607376515865326,0.4270951747894287,87.38101959228516,186.0991668701172,-67.32378387451172,0.017333565279841423,,,,,,,,
35,6299,0.1852642148733139,0.42491620779037476,87.62129211425781,186.1363983154297,-67.69917297363281,0.01724579744040966,,,,,,,,
36,6474,0.18443293869495392,0.42421627044677734,87.65542602539062,186.53408813476562,-67.74163818359375,0.017134448513388634,,,,,,,,
37,6649,0.18358050286769867,0.4185872972011566,87.92284393310547,187.0408477783203,-68.66372680664062,0.017050307244062424,,,,,,,,
38,6824,0.18270835280418396,0.4225047528743744,87.80049133300781,186.8946075439453,-67.8499526977539,0.017035603523254395,,,,,,,,
39,6999,,,,,,,0.18181496858596802,6.889654636383057,0.4573148488998413,87.15464782714844,185.68264770507812,-62.36078643798828,0.01744792051613331,62.36078643798828
39,6999,0.18181465566158295,0.42389047145843506,87.59168243408203,187.24057006835938,-67.35993957519531,0.016929984092712402,,,,,,,,
40,7174,0.18090201914310455,0.4136401414871216,88.38233947753906,187.55825805664062,-69.34915924072266,0.016881603747606277,,,,,,,,
41,7349,0.17996825277805328,0.4162456691265106,88.20419311523438,188.2987060546875,-68.79572296142578,0.01682286337018013,,,,,,,,
42,7524,0.17901572585105896,0.4146774411201477,88.11085510253906,188.1104736328125,-68.69000244140625,0.016842857003211975,,,,,,,,
43,7699,0.17804326117038727,0.41026049852371216,88.64765930175781,188.43731689453125,-69.66744232177734,0.016824297606945038,,,,,,,,
