epoch,step,train/base_loss,train/closure_ratio,train/edge_trace_sum,train/loss,train/whitening,val/base_loss,val/closure_ratio,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,124.12388610839844,1.4984389543533325,53.00941467285156,185.47023010253906,0.023136090487241745,,,,,,
1,349,84.8442611694336,1.4113144874572754,45.672080993652344,143.47613525390625,0.023256149142980576,,,,,,
2,524,71.23247528076172,1.200789213180542,40.729774475097656,120.7476806640625,0.023314110934734344,,,,,,
3,699,61.457576751708984,0.9839500784873962,38.662574768066406,100.97793579101562,0.023314835503697395,,,,,,
4,874,54.250484466552734,0.7947585582733154,37.27226638793945,84.96771240234375,0.023282820358872414,,,,,,
5,1049,47.373130798339844,0.5499677062034607,32.8232307434082,67.23027038574219,0.023304084315896034,,,,,,
6,1224,40.61317825317383,0.3422795832157135,27.006776809692383,51.66510772705078,0.02387399971485138,,,,,,
7,1399,35.39213180541992,0.26505905389785767,26.954511642456055,42.748687744140625,0.024630609899759293,,,,,,
8,1574,31.67354393005371,0.23052503168582916,29.445650100708008,36.87407684326172,0.02446780912578106,,,,,,
9,1749,,,,,,28.717830657958984,0.20822720229625702,33.91713333129883,31.953594207763672,0.024283392354846,-31.953594207763672
9,1749,28.582651138305664,0.202679842710495,32.549739837646484,31.82612419128418,0.024800840765237808,,,,,,
10,1924,26.280200958251953,0.17988595366477966,35.23556137084961,27.89301300048828,0.025399573147296906,,,,,,
11,2099,24.21641731262207,0.15821975469589233,37.943904876708984,24.24921226501465,0.027024686336517334,,,,,,
12,2274,22.67428207397461,0.1460510790348053,41.39158630371094,21.43636703491211,0.029957078397274017,,,,,,
13,2449,21.334178924560547,0.13980494439601898,45.391693115234375,19.001888275146484,0.03541449457406998,,,,,,
14,2624,20.300891876220703,0.13561458885669708,50.656246185302734,16.720746994018555,0.041600700467824936,,,,,,
15,2799,19.49285125732422,0.1347312331199646,57.21311950683594,14.56458854675293,0.047260481864213943,,,,,,
16,2974,18.72153091430664,0.13540849089622498,63.6230354309082,12.549525260925293,0.0529978983104229,,,,,,
17,3149,18.08710289001465,0.13509421050548553,69.19235229492188,10.792065620422363,0.058909252285957336,,,,,,
18,3324,17.426055908203125,0.12883789837360382,74.291748046875,8.8131103515625,0.061176251620054245,,,,,,
19,3499,,,,,,17.870380401611328,0.15913508832454681,79.47350311279297,9.68045425415039,0.06628939509391785,-9.68045425415039
19,3499,17.05137825012207,0.12692460417747498,78.81149291992188,7.447601318359375,0.06613669544458389,,,,,,
20,3674,16.534114837646484,0.1225334033370018,82.51834106445312,5.983496189117432,0.07145163416862488,,,,,,
21,3849,16.091999053955078,0.11738289147615433,85.69879150390625,4.656071662902832,0.06945815682411194,,,,,,
22,4024,15.784573554992676,0.11344435811042786,88.29926300048828,3.6476385593414307,0.07758324593305588,,,,,,
23,4199,15.552677154541016,0.10766076296567917,89.88705444335938,2.8188064098358154,0.07581795006990433,,,,,,
24,4374,15.226222038269043,0.10102169215679169,91.26943969726562,1.8983666896820068,0.07699042558670044,,,,,,
25,4549,14.86357593536377,0.0966772586107254,92.1257553100586,1.1535440683364868,0.07460787147283554,,,,,,
26,4724,14.597566604614258,0.09334919601678848,93.03429412841797,0.545607328414917,0.07414491474628448,,,,,,
27,4899,14.423564910888672,0.08854644000530243,93.57699584960938,0.033638037741184235,0.07524874806404114,,,,,,
28,5074,14.143783569335938,0.08497990667819977,94.41292572021484,-0.58708655834198,0.07267343252897263,,,,,,
29,5249,,,,,,14.977450370788574,0.10020294040441513,93.54517364501953,1.1505686044692993,0.0724119022488594,-1.1505686044692993
29,5249,13.97645092010498,0.08310297131538391,95.01112365722656,-0.963843584060669,0.07299140840768814,,,,,,
30,5424,13.857329368591309,0.08018451929092407,95.46966552734375,-1.3156664371490479,0.07208416610956192,,,,,,
31,5599,13.552055358886719,0.07555804401636124,96.06217956542969,-1.9618549346923828,0.07173740863800049,,,,,,
32,5774,13.499430656433105,0.07187826186418533,96.56266784667969,-2.295989990234375,0.06695020198822021,,,,,,
33,5949,13.275583267211914,0.06998233497142792,96.90343475341797,-2.679689407348633,0.06626637279987335,,,,,,
34,6124,13.162456512451172,0.06696421653032303,97.41411590576172,-3.0405447483062744,0.06553830951452255,,,,,,
35,6299,12.975895881652832,0.06321581453084946,97.67864990234375,-3.461555242538452,0.06391872465610504,,,,,,
