epoch,step,train/loss,train/product_score,train/whitening,val/closure_defect_frobenius,val/loss,val/product_score,val/whitening,val_score
0,116,-0.054136864840984344,0.07724065333604813,0.02310379222035408,,,,,
1,233,-0.09517736732959747,0.11820188164710999,0.02302451618015766,,,,,
2,350,-0.13501136004924774,0.15765592455863953,0.02264457568526268,,,,,
3,467,-0.16203364729881287,0.18432176113128662,0.022288136184215546,,,,,
4,584,-0.18457075953483582,0.20659571886062622,0.022024888545274734,,,,,
5,701,-0.20691287517547607,0.22880083322525024,0.0218880083411932,,,,,
6,818,-0.219706729054451,0.2414993941783905,0.021792680025100708,,,,,
7,935,-0.2583729922771454,0.2800530791282654,0.02168014459311962,,,,,
8,1052,-0.2653842568397522,0.286986380815506,0.021602127701044083,,,,,
9,1169,,,,5.224299907684326,-0.1915767937898636,0.21908947825431824,0.02751263976097107,0.1915767937898636
9,1169,-0.2575330436229706,0.278903603553772,0.02137058973312378,,,,,
10,1286,-0.2694106698036194,0.2908247709274292,0.021414050832390785,,,,,
11,1403,-0.2535998225212097,0.2748439908027649,0.02124415524303913,,,,,
12,1520,-0.27739500999450684,0.2985612452030182,0.021166164427995682,,,,,
13,1637,-0.3323768675327301,0.35348305106163025,0.021106215193867683,,,,,
14,1754,-0.2877759635448456,0.3088058531284332,0.0210298802703619,,,,,
15,1871,-0.28401485085487366,0.30524295568466187,0.021228104829788208,,,,,
16,1988,-0.2908817529678345,0.31188735365867615,0.021005569025874138,,,,,
17,2105,-0.29768553376197815,0.3181014060974121,0.020415950566530228,,,,,
18,2222,-0.3550355136394501,0.3759121298789978,0.020876603201031685,,,,,
19,2339,,,,4.965702533721924,-0.25044524669647217,0.2726810574531555,0.022235866636037827,0.25044524669647217
19,2339,-0.4233317971229553,0.44411084055900574,0.020778965204954147,,,,,
20,2456,-0.4282146692276001,0.44872307777404785,0.02050841972231865,,,,,
21,2573,-0.44109854102134705,0.4617023169994354,0.020603954792022705,,,,,
22,2690,-0.46898898482322693,0.48943591117858887,0.02044692076742649,,,,,
23,2807,-0.45446452498435974,0.47500747442245483,0.020543036982417107,,,,,
24,2924,-0.4313998520374298,0.4512130320072174,0.019813211634755135,,,,,
25,3041,-0.3635854721069336,0.3835276961326599,0.01994226686656475,,,,,
