epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,174,83.81055450439453,-83.81055450439453,,,,
1,349,108.44823455810547,-108.44823455810547,,,,
2,524,125.57131958007812,-125.57131958007812,,,,
3,699,133.45571899414062,-133.45571899414062,,,,
4,874,138.14718627929688,-138.14718627929688,,,,
5,1049,141.3516387939453,-141.3516387939453,,,,
6,1224,144.01658630371094,-144.01658630371094,,,,
7,1399,145.84634399414062,-145.84634399414062,,,,
8,1574,148.05226135253906,-148.05226135253906,,,,
9,1749,,,5.771067142486572,149.61122131347656,-149.61122131347656,149.61122131347656
9,1749,149.47837829589844,-149.47837829589844,,,,
10,1924,151.2491455078125,-151.2491455078125,,,,
11,2099,153.26319885253906,-153.26319885253906,,,,
12,2274,155.1905059814453,-155.1905059814453,,,,
13,2449,157.27825927734375,-157.27825927734375,,,,
14,2624,158.83319091796875,-158.83319091796875,,,,
15,2799,160.94076538085938,-160.94076538085938,,,,
16,2974,163.38424682617188,-163.38424682617188,,,,
17,3149,164.7904815673828,-164.7904815673828,,,,
18,3324,166.84344482421875,-166.84344482421875,,,,
19,3499,,,5.0499701499938965,167.07843017578125,-167.07843017578125,167.07843017578125
19,3499,169.0085906982422,-169.0085906982422,,,,
20,3674,170.51983642578125,-170.51983642578125,,,,
21,3849,172.20285034179688,-172.20285034179688,,,,
22,4024,173.12484741210938,-173.12484741210938,,,,
23,4199,174.52061462402344,-174.52061462402344,,,,
24,4374,175.8229522705078,-175.8229522705078,,,,
25,4549,177.23402404785156,-177.23402404785156,,,,
26,4724,178.15248107910156,-178.15248107910156,,,,
27,4899,178.74391174316406,-178.74391174316406,,,,
28,5074,179.7971954345703,-179.7971954345703,,,,
29,5249,,,4.68015718460083,178.0062713623047,-178.0062713623047,178.0062713623047
29,5249,180.690673828125,-180.690673828125,,,,
30,5424,181.1670684814453,-181.1670684814453,,,,
31,5599,181.7469940185547,-181.7469940185547,,,,
32,5774,182.608642578125,-182.608642578125,,,,
33,5949,183.1259765625,-183.1259765625,,,,
34,6124,184.11053466796875,-184.11053466796875,,,,
35,6299,184.5889434814453,-184.5889434814453,,,,
36,6474,185.15301513671875,-185.15301513671875,,,,
37,6649,185.2848358154297,-185.2848358154297,,,,
38,6824,185.64942932128906,-185.64942932128906,,,,
39,6999,,,4.476700782775879,184.14120483398438,-184.14120483398438,184.14120483398438
