epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,116,19.281810760498047,-19.281810760498047,,,,
1,233,29.118940353393555,-29.118940353393555,,,,
2,350,41.62704849243164,-41.62704849243164,,,,
3,467,48.345760345458984,-48.345760345458984,,,,
4,584,52.67581558227539,-52.67581558227539,,,,
5,701,56.30820083618164,-56.30820083618164,,,,
6,818,58.95136260986328,-58.95136260986328,,,,
7,935,61.44393539428711,-61.44393539428711,,,,
8,1052,63.35525131225586,-63.35525131225586,,,,
9,1169,,,4.636300563812256,64.94225311279297,-64.94225311279297,64.94225311279297
9,1169,65.372314453125,-65.372314453125,,,,
10,1286,67.03616333007812,-67.03616333007812,,,,
11,1403,68.71076965332031,-68.71076965332031,,,,
12,1520,70.04169464111328,-70.04169464111328,,,,
13,1637,71.54405975341797,-71.54405975341797,,,,
14,1754,72.63435363769531,-72.63435363769531,,,,
15,1871,73.44371032714844,-73.44371032714844,,,,
16,1988,74.42469787597656,-74.42469787597656,,,,
17,2105,75.4712142944336,-75.4712142944336,,,,
18,2222,76.15284729003906,-76.15284729003906,,,,
19,2339,,,4.806996822357178,75.57510375976562,-75.57510375976562,75.57510375976562
19,2339,76.98764038085938,-76.98764038085938,,,,
20,2456,77.68294525146484,-77.68294525146484,,,,
21,2573,78.39171600341797,-78.39171600341797,,,,
22,2690,78.75141906738281,-78.75141906738281,,,,
23,2807,79.38652038574219,-79.38652038574219,,,,
24,2924,79.75614166259766,-79.75614166259766,,,,
25,3041,80.32002258300781,-80.32002258300781,,,,
26,3158,80.79539489746094,-80.79539489746094,,,,
27,3275,81.24334716796875,-81.24334716796875,,,,
28,3392,81.68241882324219,-81.68241882324219,,,,
29,3509,,,4.866658687591553,79.53673553466797,-79.53673553466797,79.53673553466797
29,3509,81.97028350830078,-81.97028350830078,,,,
30,3626,82.45062255859375,-82.45062255859375,,,,
31,3743,82.72294616699219,-82.72294616699219,,,,
32,3860,83.09223175048828,-83.09223175048828,,,,
33,3977,83.4860610961914,-83.4860610961914,,,,
34,4094,83.65192413330078,-83.65192413330078,,,,
35,4211,84.18170928955078,-84.18170928955078,,,,
36,4328,84.41278839111328,-84.41278839111328,,,,
37,4445,84.5892105102539,-84.5892105102539,,,,
38,4562,84.83757019042969,-84.83757019042969,,,,
39,4679,,,4.933383464813232,81.82135009765625,-81.82135009765625,81.82135009765625
39,4679,85.22453308105469,-85.22453308105469,,,,
40,4796,85.43653106689453,-85.43653106689453,,,,
41,4913,85.88172912597656,-85.88172912597656,,,,
42,5030,85.96118927001953,-85.96118927001953,,,,
43,5147,86.1651382446289,-86.1651382446289,,,,
44,5264,86.43352508544922,-86.43352508544922,,,,
45,5381,86.88304138183594,-86.88304138183594,,,,
46,5498,86.83214569091797,-86.83214569091797,,,,
47,5615,87.1589126586914,-87.1589126586914,,,,
48,5732,87.42684936523438,-87.42684936523438,,,,
49,5849,,,4.955178737640381,83.64312744140625,-83.64312744140625,83.64312744140625
49,5849,87.59125518798828,-87.59125518798828,,,,
50,5966,87.75772857666016,-87.75772857666016,,,,
51,6083,88.15377807617188,-88.15377807617188,,,,
52,6200,88.17581176757812,-88.17581176757812,,,,
53,6317,88.42572784423828,-88.42572784423828,,,,
54,6434,88.72119903564453,-88.72119903564453,,,,
55,6551,88.749267578125,-88.749267578125,,,,
56,6668,88.96317291259766,-88.96317291259766,,,,
57,6785,89.0829086303711,-89.0829086303711,,,,
58,6902,89.3546142578125,-89.3546142578125,,,,
59,7019,,,4.978495121002197,84.79611206054688,-84.79611206054688,84.79611206054688
59,7019,89.59272003173828,-89.59272003173828,,,,
60,7136,89.67446899414062,-89.67446899414062,,,,
61,7253,90.0069351196289,-90.0069351196289,,,,
62,7370,90.12554168701172,-90.12554168701172,,,,
63,7487,90.31053924560547,-90.31053924560547,,,,
64,7604,90.338623046875,-90.338623046875,,,,
65,7721,90.56912231445312,-90.56912231445312,,,,
66,7838,90.91841125488281,-90.91841125488281,,,,
67,7955,90.87025451660156,-90.87025451660156,,,,
68,8072,91.16178131103516,-91.16178131103516,,,,
69,8189,,,5.0160627365112305,85.88710021972656,-85.88710021972656,85.88710021972656
69,8189,91.12269592285156,-91.12269592285156,,,,
70,8306,91.51673889160156,-91.51673889160156,,,,
71,8423,91.67532348632812,-91.67532348632812,,,,
72,8540,91.58007049560547,-91.58007049560547,,,,
73,8657,91.9980239868164,-91.9980239868164,,,,
74,8774,92.08789825439453,-92.08789825439453,,,,
75,8891,92.39765167236328,-92.39765167236328,,,,
76,9008,92.55712127685547,-92.55712127685547,,,,
77,9125,92.55613708496094,-92.55613708496094,,,,
78,9242,92.82755279541016,-92.82755279541016,,,,
79,9359,,,5.028974533081055,86.32970428466797,-86.32970428466797,86.32970428466797
79,9359,92.86617279052734,-92.86617279052734,,,,
80,9476,92.89871978759766,-92.89871978759766,,,,
81,9593,93.18820190429688,-93.18820190429688,,,,
82,9710,93.2911376953125,-93.2911376953125,,,,
83,9827,93.47459411621094,-93.47459411621094,,,,
84,9944,93.50538635253906,-93.50538635253906,,,,
85,10061,93.77693939208984,-93.77693939208984,,,,
86,10178,94.00636291503906,-94.00636291503906,,,,
87,10295,93.9693832397461,-93.9693832397461,,,,
