epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,116,19.089216232299805,-19.089216232299805,,,,
1,233,28.071975708007812,-28.071975708007812,,,,
2,350,40.52655792236328,-40.52655792236328,,,,
3,467,47.97632598876953,-47.97632598876953,,,,
4,584,52.49549102783203,-52.49549102783203,,,,
5,701,55.99108123779297,-55.99108123779297,,,,
6,818,58.90324020385742,-58.90324020385742,,,,
7,935,61.200157165527344,-61.200157165527344,,,,
8,1052,63.603214263916016,-63.603214263916016,,,,
9,1169,,,4.63323450088501,63.86708068847656,-63.86708068847656,63.86708068847656
9,1169,65.56611633300781,-65.56611633300781,,,,
10,1286,67.30107879638672,-67.30107879638672,,,,
11,1403,69.1080322265625,-69.1080322265625,,,,
12,1520,70.6152572631836,-70.6152572631836,,,,
13,1637,72.08210754394531,-72.08210754394531,,,,
14,1754,73.21493530273438,-73.21493530273438,,,,
15,1871,74.33536529541016,-74.33536529541016,,,,
16,1988,75.35492706298828,-75.35492706298828,,,,
17,2105,76.28530883789062,-76.28530883789062,,,,
18,2222,77.05571746826172,-77.05571746826172,,,,
19,2339,,,4.859041213989258,75.91549682617188,-75.91549682617188,75.91549682617188
19,2339,77.83807373046875,-77.83807373046875,,,,
20,2456,78.70500183105469,-78.70500183105469,,,,
21,2573,79.46038818359375,-79.46038818359375,,,,
22,2690,79.91193389892578,-79.91193389892578,,,,
23,2807,80.5035171508789,-80.5035171508789,,,,
24,2924,81.08356475830078,-81.08356475830078,,,,
25,3041,81.53257751464844,-81.53257751464844,,,,
26,3158,81.96087646484375,-81.96087646484375,,,,
27,3275,82.5281753540039,-82.5281753540039,,,,
28,3392,83.1617660522461,-83.1617660522461,,,,
29,3509,,,4.950261116027832,80.8853988647461,-80.8853988647461,80.8853988647461
29,3509,83.5082015991211,-83.5082015991211,,,,
30,3626,83.99752807617188,-83.99752807617188,,,,
31,3743,84.22386169433594,-84.22386169433594,,,,
32,3860,84.52256774902344,-84.52256774902344,,,,
33,3977,84.96981811523438,-84.96981811523438,,,,
